Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,PG,UNH,XOM
2015-09-10,25.249229431152344,26.11199951171875,32.30987548828125,47.25449752807617,91.34195709228516,37.56565856933594,0.548700749874115,51.068729400634766,99.054443359375,46.08590316772461
2015-09-11,25.61707878112793,26.472000122070312,32.51929473876953,47.17909240722656,91.41146850585938,37.73052978515625,0.5504018664360046,51.14348602294922,100.69163513183594,46.19395065307617
2015-09-14,25.863805770874023,26.069000244140625,32.37885665893555,47.04334259033203,91.66966247558594,37.348716735839844,0.5513737201690674,50.87437438964844,99.9281997680664,46.066856384277344
2015-09-15,26.081377029418945,26.118499755859375,33.00413513183594,47.94830322265625,92.25556182861328,38.16440963745117,0.5574490427970886,51.91340255737305,101.81986999511719,46.3019905090332
2015-09-16,26.11053466796875,26.36949920654297,33.026458740234375,48.370628356933594,92.80174255371094,38.44210433959961,0.5613368153572083,52.399261474609375,102.76995849609375,47.217098236083984
2015-09-17,25.55203628540039,26.943500518798828,33.331661224365234,47.2469482421875,93.68557739257812,38.398712158203125,0.5664399862289429,52.50392150878906,104.55984497070312,47.31877136230469
2015-09-18,25.446611404418945,27.01300048828125,32.79818344116211,45.95738220214844,93.74517059326172,37.73052978515625,0.5659540295600891,52.2796630859375,103.88970947265625,46.18759536743164
2015-09-21,25.84137725830078,27.41950035095215,33.09891128540039,46.34197998046875,94.88719177246094,38.2772331237793,0.5717860460281372,52.81037139892578,105.13666534423828,46.63880920410156
2015-09-22,25.435396194458008,26.920000076293945,32.41508102416992,45.934749603271484,92.31514739990234,38.09499740600586,0.5562340617179871,52.4665412902832,104.27991485595703,46.2257194519043
2015-09-23,25.641746520996094,26.803499221801758,32.4195442199707,45.73112487792969,93.31814575195312,38.06896209716797,0.5589069724082947,52.51887893676758,104.57679748535156,45.94611740112305
2015-09-24,25.79427719116211,26.6875,32.499935150146484,45.414398193359375,93.75508880615234,38.103668212890625,0.5695993304252625,53.341087341308594,102.71904754638672,46.219383239746094
2015-09-25,25.72922706604004,26.212499618530273,31.767475128173828,46.357078552246094,92.12646484375,38.12969970703125,0.5737301111221313,54.32032775878906,98.71514129638672,46.53712844848633
2015-09-28,25.22007942199707,25.202999114990234,30.97843360900879,45.233394622802734,88.59115600585938,37.56565856933594,0.5661970376968384,53.64756774902344,95.60193634033203,46.136756896972656
2015-09-29,24.46194839477539,24.803499221801758,30.89705467224121,45.12782287597656,86.06877899169922,37.69581604003906,0.5761603116989136,54.02880859375,96.89129638671875,46.37189483642578
2015-09-30,24.740068435668945,25.594499588012695,31.679141998291016,45.980003356933594,89.27638244628906,38.40739059448242,0.599002480506897,53.77466583251953,98.40975952148438,47.24888229370117
